song_id,filename,filepath,genre_id,genre,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
241,니가 보고싶은 밤_윤딴딴.mp3,/workspace/data/포크:블루스/니가 보고싶은 밤_윤딴딴.mp3,4,Folk and Blues,298.9463945578231,0.24511127,0.096753955,107.666015625,0.15572985170225695,0.005885993774657714,1668.0732713848688,774344.2242237414,1995.3737599654166,279536.9434574351,3468.438742035801,3285238.865752808,0.0557197739684466,0.00332365468203681,6.6044134e-07,0.069028035,25.257131113023743,53.07213457175493,7,G,Major,-153.62045,9028.369,96.055145,1367.7712,2.5805442,464.40466,37.43717,321.12366,10.726129,324.32272,9.930878,187.86131,-15.879044,323.76987,14.9166975,142.38179,-13.373202,137.77658,1.9618726,177.71683,-7.46785,109.019745,-5.607522,86.01688,-13.721707,92.80335,-6.620254,94.29224,-14.550506,114.606445,-1.7847098,133.39165,-18.864697,97.17947,-5.4164405,82.2179,-7.3110714,102.262405,-11.11775,121.50606
242,여름밤에 우린_Standing Egg (스탠딩 에그).mp3,/workspace/data/포크:블루스/여름밤에 우린_Standing Egg (스탠딩 에그).mp3,4,Folk and Blues,206.05496598639456,0.28303877,0.09713279,89.10290948275862,0.11095665130973661,0.0033407231145324238,1554.156574414754,735900.1363603004,2107.0968325960494,223653.23227410682,3334.409831646127,3444092.059937267,0.05233769806338028,0.004558957291633169,-2.7880016e-05,0.026647784,22.427992534023154,49.5872439397462,4,E,Major,-171.90588,8385.846,108.455956,1145.5219,19.549198,335.14206,34.103474,293.26654,8.608514,244.5062,14.648292,173.58846,-7.660501,197.868,12.872923,146.79454,-11.10755,170.78284,4.7211847,152.79343,-10.857238,89.2807,-3.1947389,113.38625,-13.471539,93.51761,1.4439449,83.54223,-9.559277,88.559425,-4.3181796,87.82975,-11.9809265,80.33517,2.8552136,123.87182,-5.901988,90.84276,2.1377752,99.99505
243,10cm-애상.mp3,/workspace/data/포크:블루스/10cm-애상.mp3,4,Folk and Blues,228.0370068027211,0.3003858,0.09426948,123.046875,0.12685874285786702,0.00435627525032556,2094.6542499776533,796341.6481440734,2347.5212888494093,211689.28887269978,4562.225998696988,3693932.1735542384,0.08421089056613379,0.0038624092502010693,8.132629e-06,0.036476653,23.238813474897036,48.49883062539107,4,E,Major,-120.06517,10629.23,90.70204,1119.371,5.827456,540.55566,29.136276,259.88873,5.149638,178.43132,17.57436,167.44373,-3.0760572,119.60348,8.813786,130.71571,-12.501379,127.05599,13.957384,171.07175,-19.192097,103.140594,3.0604923,86.8285,-11.791856,81.829994,2.0974908,77.07858,-7.41404,65.819275,-2.1561375,86.68048,-8.4888735,96.06322,0.02486779,109.5148,-14.312158,118.31219,-3.1111045,134.9415
244,우주를 줄게_볼빨간 사춘기.mp3,/workspace/data/포크:블루스/우주를 줄게_볼빨간 사춘기.mp3,4,Folk and Blues,213.8917006802721,0.3129912,0.0928449,161.4990234375,0.2003949977759491,0.00627436462235932,2092.5563034363954,509142.8815344144,2249.395990984324,298273.68249928916,4486.615379820479,2958758.6812189985,0.09342518589882762,0.0018127189098794062,-0.0032514466,0.070101,21.735117303828112,49.737475132675314,0,C,Major,-43.33714,11686.345,99.657875,962.06836,-7.2932386,673.982,27.476645,327.4244,-2.079828,174.49203,12.294993,211.26239,-11.055501,144.32979,8.723431,169.90002,-10.854998,105.35481,8.48984,109.34694,-18.263927,128.79173,4.685327,96.810196,-11.311948,119.82662,7.7119823,114.94503,-10.136224,134.19353,5.0672812,156.72191,-9.291409,110.20696,2.2688684,136.616,-3.3677342,121.40031,3.9459007,101.410385
245,가을 아침_아이유 (IU).mp3,/workspace/data/포크:블루스/가을 아침_아이유 (IU).mp3,4,Folk and Blues,218.93333333333334,0.2615771,0.091674015,161.4990234375,0.09208117745292294,0.0029781433594569433,2183.9202619954535,724711.4919888224,2158.3375120624014,139585.64222897388,4266.93128827951,2057570.7973300696,0.10235180775400361,0.0058058118418716,3.6052322e-06,0.02311133,23.238713028219152,54.59135205739473,2,D,Major,-151.18771,10093.589,84.061714,1368.9303,-20.948612,636.34973,33.15326,463.77496,-2.7401965,227.94781,3.4262114,269.11545,-5.3335543,129.00446,5.709036,177.5481,-6.82314,113.8851,3.8411832,103.24242,-17.722986,151.63986,1.370508,106.742645,-13.332347,107.93138,3.1643033,91.354294,-15.122234,159.39964,0.6263723,178.88605,-10.966232,188.06453,0.7068252,186.29283,-7.4096622,122.835335,-1.7007601,168.28322
246,마음_아이유 (IU).mp3,/workspace/data/포크:블루스/마음_아이유 (IU).mp3,4,Folk and Blues,166.97469387755103,0.2243686,0.08596285,123.046875,0.1684330132780444,0.004658103976129369,1627.3956890345496,623456.6497220219,2005.8422854736446,409252.6318244466,3519.9197194202325,3668043.0268622194,0.060371101897073134,0.0017718506006297464,-0.00028532668,0.07501488,23.997675619958006,41.29605393189472,7,G,Major,-117.867546,10699.0205,113.91616,1253.582,7.191429,270.93698,30.467611,369.38174,0.62618023,187.29974,12.210774,183.1653,-12.154553,120.48984,-1.259764,127.028145,-10.742401,100.91645,-2.417314,90.81817,-15.636138,110.398125,-4.315599,77.18279,-11.741416,95.89723,-1.1029832,140.31435,-10.411194,152.71524,0.21994042,165.53358,-14.113835,113.69138,4.555832,166.03813,-8.605053,124.036476,-1.447886,99.441414
247,스탠딩 에그 - 오래된 노래.mp3,/workspace/data/포크:블루스/스탠딩 에그 - 오래된 노래.mp3,4,Folk and Blues,303.85301587301586,0.31005305,0.087423645,143.5546875,0.10251338925843118,0.002600259652388573,1818.7336135061992,534492.8592375659,2076.5753754195607,456901.11382866825,4084.2057302860644,3411806.227319067,0.07933630018483494,0.0017283540835166327,1.0117302e-06,0.02217953,22.14009945947245,50.18188864053554,7,G,Major,-123.61781,14415.185,112.84382,735.6758,4.0494485,616.67316,33.74791,165.32939,1.0842844,168.61734,17.839176,136.00092,-11.190517,126.227036,10.813335,114.03016,-10.938235,102.48115,11.186913,113.9876,-9.3703575,76.348,5.717932,78.80806,-8.645406,76.77076,3.7728775,71.54759,-8.070814,110.06566,2.3945754,84.40295,-10.259098,82.099556,3.0736918,90.0666,-2.4708273,86.170586,-0.74865943,88.80402
249,요즘 너 말야_제이레빗 (J Rabbit).mp3,/workspace/data/포크:블루스/요즘 너 말야_제이레빗 (J Rabbit).mp3,4,Folk and Blues,213.57714285714286,0.25828862,0.103355825,112.34714673913044,0.08773454091567232,0.0030388907577836442,2592.0672855602193,1496518.5943189615,2193.9925634264346,214368.08605674506,4980.217430329553,3167473.841748245,0.14088901901701273,0.013651603809652527,-1.2647216e-05,0.020635627,24.36190996925131,47.39800556416792,9,A,Major,-176.68663,8596.699,64.007614,1366.6001,-16.504593,1044.2965,32.92135,440.05142,-16.881699,226.63611,7.4592805,243.72905,-7.6593904,154.20715,-4.9012384,183.97574,-1.0711952,133.74976,-7.5006847,164.06194,-15.049005,134.13782,-8.659488,185.71956,-13.4136305,215.41023,2.6344066,243.67485,-15.601129,225.76173,-0.495177,332.33432,-10.535899,400.1687,-3.8457105,263.79776,-10.004341,177.70943,-1.8374511,234.17407
251,물감_문문 (MoonMoon).mp3,/workspace/data/포크:블루스/물감_문문 (MoonMoon).mp3,4,Folk and Blues,188.26557823129252,0.2911345,0.100113764,95.703125,0.12893336547418874,0.004730059161470191,1675.9310500722772,1091649.1923619148,1863.493992898769,319436.78158712835,3197.646138699818,3933378.9648065837,0.07627190400299087,0.007174345288671283,-5.8119986e-05,0.04293757,24.20973393064491,59.42870154739951,10,A#,Major,-159.6377,12143.089,112.23591,2185.6516,-3.5269246,470.40445,28.499672,463.10532,6.020287,377.12048,5.9183636,238.52792,-12.961371,172.13289,1.222258,160.13977,-17.5988,214.91512,5.7934756,197.34814,-11.810432,106.68955,-5.1066513,122.7746,-13.721174,111.24103,-5.346951,105.597046,-13.616957,85.70056,-5.5521,67.95756,-11.462152,88.85579,-4.7298203,88.99432,-11.80304,104.42606,-6.277908,102.25119
252,오빠야_신현희와김루트.mp3,/workspace/data/포크:블루스/오빠야_신현희와김루트.mp3,4,Folk and Blues,216.60734693877552,0.30395856,0.094035074,112.34714673913044,0.17036934200724568,0.005729825065291996,1950.0290105269955,568292.3349966626,2124.3523606225776,223345.80945424282,4170.131335042274,2718607.6881569717,0.09362537810523636,0.004585619902729618,-3.851095e-05,0.055177674,21.866458034106955,58.60387555516216,11,B,Major,-73.216545,12632.454,105.56413,1051.1333,-8.016758,480.70233,25.45364,371.1404,-10.984385,221.64122,20.590738,242.2965,-13.652716,131.59619,6.8163853,156.41298,-15.105747,112.628204,10.953806,118.64901,-9.038854,92.47617,3.1060596,96.505104,-11.154989,71.53592,4.282708,91.9502,-6.936512,79.28391,4.723563,108.04734,-7.8795877,85.23459,1.8983533,109.352585,-0.8766026,121.81414,4.9333954,114.99743
253,매트리스_10cm.mp3,/workspace/data/포크:블루스/매트리스_10cm.mp3,4,Folk and Blues,170.7896598639456,0.2863724,0.09419436,92.28515625,0.1438249337071629,0.005935144058312702,1856.6052444467534,881165.7307374518,2136.4223133405417,380906.6989367098,3870.7235264739243,4334241.01465891,0.08213891614838227,0.004493906756876052,-6.0115774e-05,0.04414002,23.450161326283887,53.91145033930183,4,E,minor,-132.89738,13888.507,104.75829,1851.4865,6.3430247,671.1864,19.099371,425.48047,1.5653363,286.07074,5.430609,278.44965,-7.708844,185.03264,1.7907326,178.21295,-17.0416,209.56757,10.604397,224.01355,-16.844086,165.00697,2.734895,119.88226,-15.290345,127.57698,-1.3582903,124.52933,-9.682953,94.74572,-0.04155588,110.558556,-9.816853,99.306,3.7490726,103.64449,-8.649126,143.1214,4.33325,146.35457
254,Standing EGG - Little Star.mp3,/workspace/data/포크:블루스/Standing EGG - Little Star.mp3,4,Folk and Blues,211.04498866213152,0.2877603,0.09309749,129.19921875,0.10759532421331626,0.002973483221258351,1905.4466059867086,727810.086204169,2255.9752648801555,300834.9859376147,4333.982983594524,3985379.954080354,0.06347022327813841,0.0029529037476645247,-2.1002375e-06,0.031558685,22.45811913379922,51.157676713434235,10,A#,Major,-142.65573,8716.594,104.599945,1129.7092,5.467103,472.40985,33.28956,330.6969,11.704279,227.82187,15.6670475,137.50769,-11.993234,190.38911,18.283535,176.61475,-12.796114,119.63549,7.725103,129.97263,-6.7045045,130.94974,-2.5716243,92.16646,-15.22901,117.010765,5.469388,72.62124,-9.03202,76.75905,-0.4080984,66.500244,-13.049806,72.67926,0.47148305,71.52968,-8.985023,90.54825,-1.4500433,69.167175
255,나만 안되는 연애_볼빨간 사춘기.mp3,/workspace/data/포크:블루스/나만 안되는 연애_볼빨간 사춘기.mp3,4,Folk and Blues,219.56027210884355,0.28842455,0.08799744,135.99917763157896,0.1507056638457017,0.004530265261893852,1456.1982447400064,337873.39552069706,1699.5925448970092,250662.90723153524,2826.802210154267,1693333.1878752196,0.06828444944017026,0.0011397978463655494,-0.0065199547,0.049361248,23.312948931273848,36.04651680500095,7,G,minor,-104.580925,8408.21,136.25687,1338.8221,-13.630447,563.0322,28.863747,340.26517,0.7983846,170.94656,5.9547124,171.24544,-8.466817,91.80752,-1.4394883,167.04018,-10.116602,87.71686,3.3256805,107.395134,-14.430421,108.32037,4.594903,85.85555,-9.141292,101.66189,6.3417797,76.6551,-8.251728,96.27648,2.9905958,130.52911,-2.950112,113.49177,3.7208352,145.73163,0.7973124,131.98236,5.12987,159.00056
256,그러나_10cm.mp3,/workspace/data/포크:블루스/그러나_10cm.mp3,4,Folk and Blues,230.92353741496598,0.25756788,0.087530605,161.4990234375,0.12546329677955614,0.007634635931824077,1813.8897298607221,707411.2040311752,2240.6542319845885,341331.02580512414,3999.439583614801,4870781.657987653,0.06816688045131208,0.002434328512546528,-0.002057924,0.048296966,23.105285208592168,43.59853316635754,10,A#,Major,-145.5845,12766.844,114.14888,1501.1985,17.00744,397.43863,11.935817,361.52332,-3.3300943,189.7169,9.358348,155.21376,-11.207319,155.41446,4.701546,167.7632,-13.779129,114.36038,2.417593,150.00833,-16.950596,86.68596,1.412225,113.997536,-13.658924,95.4462,-4.669926,77.378845,-10.9704075,65.80741,-3.2063255,80.0504,-12.422918,80.996635,-0.84596616,128.34685,-12.963354,95.44571,1.502426,154.2203
257,10cm   십센치 - 1집 05. 사랑은 은하수 다방에서 (Official Music).mp3,/workspace/data/포크:블루스/10cm   십센치 - 1집 05. 사랑은 은하수 다방에서 (Official Music).mp3,4,Folk and Blues,172.7409977324263,0.32380772,0.09563101,123.046875,0.09012086713899951,0.0016155305850307933,2026.7693011892338,590339.8299976769,2351.577662606448,232401.57056847497,4517.37080235635,2752107.3524134383,0.08464545793430779,0.0028672600685576716,1.5933723e-05,0.017438833,22.928710947444394,55.00656926316263,3,D#,minor,-161.84236,10488.276,83.13421,951.8014,7.8557177,345.6108,42.463844,340.89435,7.982793,193.00029,21.343643,148.36122,-2.3441527,130.41475,11.932215,124.724236,-8.353577,134.50893,21.400087,218.06267,-11.499492,107.92527,9.954224,94.636475,-11.002957,95.222466,8.1894655,127.097984,-10.781618,112.739944,3.2746928,122.04245,-10.735165,110.581116,0.69470686,124.22786,-9.5896635,166.14781,3.7409642,146.93185
258,10cm - 03 - 스토커-201411.mp3,/workspace/data/포크:블루스/10cm - 03 - 스토커-201411.mp3,4,Folk and Blues,252.86639455782313,0.2651585,0.09045787,135.99917763157896,0.10430430198385432,0.00435508059747776,1649.4689789430647,455397.4954964,2003.484399572532,201007.50302086555,3417.0322529245764,2346826.901593688,0.06718245175202002,0.0018385387059326743,-1.7547789e-05,0.031069616,25.07738669161389,48.48755750454179,8,G#,Major,-162.92528,11510.451,106.20736,781.6933,-0.8967285,403.5221,28.423222,319.7464,2.17829,193.35959,12.37707,141.76817,-2.7613804,150.89082,5.61866,140.35184,-17.563507,151.29213,6.0416684,224.2679,-15.358914,93.84878,0.5138526,85.18824,-10.955333,91.17431,-4.64648,94.85191,-12.469605,99.21915,-7.027618,102.78241,-14.414456,105.56082,-0.2262927,140.50206,-7.5530615,158.63525,-1.3899641,153.3199
259,Blue_볼빨간사춘기.mp3,/workspace/data/포크:블루스/Blue_볼빨간사춘기.mp3,4,Folk and Blues,186.22802721088436,0.2890154,0.09167833,117.45383522727273,0.17323375995958065,0.005518699730590369,1966.575278463212,461594.59106738504,2067.6466024632346,322240.0117465128,4068.3471816657056,2622413.194729973,0.09069314387623115,0.00213567078813675,-0.00013056482,0.05353071,22.03814007327288,47.81423027317173,6,F#,minor,-67.5897,7327.07,109.525154,1209.2527,-19.917559,1188.6099,24.068964,661.26056,-5.537189,191.71774,18.685165,248.26971,-8.2301655,117.51827,1.6594142,256.68533,-6.6768646,86.44779,8.076715,122.88184,-15.799029,97.44966,4.572778,91.244774,-13.402934,95.837296,2.3741095,75.40597,-14.877168,98.65428,-0.90449756,92.48604,-8.71487,121.247894,2.62047,108.955574,-0.9392741,147.96593,5.1228056,150.6512
261,내일을 묻는다 (Album Edit)_제이레빗 (J Rabbit).mp3,/workspace/data/포크:블루스/내일을 묻는다 (Album Edit)_제이레빗 (J Rabbit).mp3,4,Folk and Blues,210.09596371882085,0.22662723,0.09384654,135.99917763157896,0.09864570233165326,0.005117202397644113,1902.9375768366397,793388.5951074893,2107.615529140616,208985.9106969996,4019.330965114412,2898371.2164635365,0.0723757567307161,0.004053151009501188,0.00011794445,0.03327376,24.20154082239649,43.673412489209134,2,D,Major,-191.9251,11172.202,86.04031,1039.9009,8.209897,702.31165,39.920753,334.18378,-11.360992,418.7445,10.9634495,211.81654,-2.99706,176.43866,-10.940176,196.5914,-0.8853178,160.21214,-5.485398,105.94804,-14.7941,93.59667,-8.081229,98.8976,-19.833057,151.6911,2.3370998,86.97534,-20.245726,167.35992,-11.070586,80.05371,-13.63051,93.11685,-3.344813,121.67908,-4.4119883,150.61372,-1.2262578,168.77599
262,"나만, 봄_볼빨간사춘기.mp3","/workspace/data/포크:블루스/나만, 봄_볼빨간사춘기.mp3",4,Folk and Blues,217.0786394557823,0.3000995,0.089845404,99.38401442307692,0.15862448030150808,0.006573127532480239,2044.5174655465598,470368.37475838757,2069.234525454151,186019.32551350584,4239.826428524274,2127569.927019935,0.10211126148184298,0.002273724429939424,9.368901e-06,0.04835412,22.486939470460122,50.53309926667385,7,G,Major,-72.56851,13897.268,101.336784,1032.3608,-17.720135,460.60056,35.835846,292.83063,-5.6322255,165.166,16.636526,211.34645,-13.871559,120.77964,2.9663334,181.63107,-5.677253,97.963326,7.3813467,128.4482,-14.836119,100.21715,1.8068824,121.48069,-8.408353,82.548035,6.6296315,122.80293,-8.940686,126.64481,7.0857754,156.81924,-5.83704,113.84807,6.9485803,137.61565,0.19633639,138.45497,4.742614,113.01764
263,폰서트_10cm.mp3,/workspace/data/포크:블루스/폰서트_10cm.mp3,4,Folk and Blues,197.56517006802721,0.31628814,0.09764505,107.666015625,0.15763774828924307,0.005670121762619523,2263.749962951861,743720.6820402939,2379.176538997032,229570.98925378194,4896.161724327734,3500736.7138589867,0.0999551141622106,0.003950026353760566,-8.0339996e-05,0.042948417,22.383884013690015,54.171101777634235,4,E,Major,-82.75761,14761.824,89.435196,1224.126,-0.5625397,529.246,23.703815,542.08795,1.0634152,228.53961,13.645231,253.00029,-7.7804375,154.82849,13.027305,182.11497,-11.106403,127.08917,16.245441,185.69579,-13.73671,102.616806,9.306367,99.1169,-11.88529,82.405464,3.8970838,103.85488,-5.28735,94.248146,-2.5462592,112.081955,-9.838574,88.73925,0.8707923,88.33882,-11.348289,112.31752,5.9068084,151.64555
264,Give Love_악동뮤지션.mp3,/workspace/data/포크:블루스/Give Love_악동뮤지션.mp3,4,Folk and Blues,176.71945578231293,0.35731784,0.0899137,95.703125,0.12620965789126706,0.0021599093293959487,2354.6640477266546,457608.9442738166,2384.385630856635,128669.10770156517,4999.8493487787,1845053.3347476358,0.10530932562656024,0.002735108294376255,3.670286e-05,0.026747258,21.085065025578572,49.067332932503454,5,F,Major,-65.18416,5249.7183,87.288086,774.03015,-6.3595996,428.31644,38.21317,406.4386,-4.6290092,226.5627,16.841843,164.28537,-2.0030093,171.00735,13.158013,138.32957,-12.362292,168.86201,14.404848,120.39894,-11.3527155,100.09979,7.878841,78.6846,-11.094129,76.450455,7.285941,81.35551,-7.9813857,82.036476,0.112259135,80.99745,-7.638104,80.73241,0.61222196,73.50041,-6.292392,68.64855,7.373381,99.61076
265,[MV] Eddy Kim(에디킴) _ The Manual(너 사용법).mp3,/workspace/data/포크:블루스/[MV] Eddy Kim(에디킴) _ The Manual(너 사용법).mp3,4,Folk and Blues,183.85301587301586,0.2822145,0.09772176,95.703125,0.10954010657692898,0.0027530029038534236,1578.6019774612973,1152909.8079828671,1914.7802572178566,390578.27878462436,3041.666923613523,4606226.070860572,0.06211784807953397,0.004988867001863408,6.203277e-06,0.028788948,22.697254644373544,48.547155880429465,2,D,minor,-186.69563,12057.716,110.47434,2233.616,12.735246,630.3795,29.52527,404.3391,12.309529,242.24988,8.695178,148.76509,-13.090223,202.93001,6.144364,138.52344,-15.673432,141.47491,3.0901372,148.39319,-11.399947,124.97758,-1.7999763,121.44434,-13.367722,92.2962,-2.520387,88.681656,-11.556511,100.7146,-4.2861066,82.593376,-11.9348,104.79444,-4.260396,101.883026,-12.2756605,91.316444,-2.6002052,76.88011
266,블락비(Block B) - 02 - Toy-201604.mp3,/workspace/data/R&B:Soul/블락비(Block B) - 02 - Toy-201604.mp3,5,R&B and Soul,206.47292517006804,0.4147613,0.089325584,89.10290948275862,0.16931066787173066,0.0076143844479402605,2152.497250441206,793175.7244530501,2252.8451894948284,271244.0101682607,4585.1969300380215,3188245.3959431252,0.0821967374269088,0.004262774448819269,-3.0544572e-05,0.06537151,21.460919779301648,55.913088371434526,7,G,Major,-71.563774,8869.221,96.65664,1271.775,-9.540882,684.7326,25.007933,411.87143,-5.6163793,294.15433,12.148448,244.44641,-10.049712,161.68437,13.167055,169.00826,-9.993096,114.680275,12.425595,139.5468,-6.2328568,85.706696,6.886703,96.55752,-5.387481,73.750374,6.6345696,83.09422,-4.6041727,63.946545,6.609549,79.28561,-5.6749153,80.37461,4.458692,68.490616,-3.565576,73.35804,2.5844238,74.91919
267,Additional_폴킴.mp3,/workspace/data/R&B:Soul/Additional_폴킴.mp3,5,R&B and Soul,227.52761904761905,0.32521424,0.096060015,92.28515625,0.11855176857030043,0.0039065016421079325,1736.9781850927272,972796.4303160602,2006.7081392233201,565164.1338909457,3878.944272554119,4838606.468742111,0.06709100976502705,0.0037042452635776477,-1.0462952e-06,0.031520426,22.996086755348674,52.27183784304579,4,E,minor,-143.51411,9518.464,116.10252,1877.999,9.179819,622.8912,20.702951,295.30887,-4.305394,297.67874,16.466982,262.40283,-10.654142,222.44714,4.7090263,203.42459,-2.7505555,197.95668,5.7522707,139.78224,-9.766646,147.13464,0.26297027,141.36084,-9.691391,128.24008,-3.9153087,149.32448,-11.797003,108.36522,1.3775091,125.14355,-8.7306595,125.35778,4.547817,105.72506,-3.2057612,115.099655,4.486308,112.51799
268,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)_마크툽 (Maktub).mp3,/workspace/data/R&B:Soul/오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)_마크툽 (Maktub).mp3,5,R&B and Soul,265.6141496598639,0.3148934,0.08944627,151.99908088235293,0.12513226235555922,0.00501367272416851,2320.7572513791706,791401.0758266438,2327.973807970254,286599.2413730478,4874.587327650377,3392417.0050681205,0.10821900267701048,0.004618780744315371,-6.4503634e-05,0.033811346,21.96732279382711,45.22718099062521,8,G#,Major,-92.24143,16948.824,86.986626,820.7804,-2.2778306,818.71765,36.13896,291.54892,-1.1927125,192.09227,9.487086,118.313866,-5.7864413,100.69982,8.639073,94.829735,-11.338453,99.28242,12.171985,102.70512,-10.617898,88.08313,3.7481692,91.22535,-11.906442,71.13502,6.6221795,112.33424,-7.1075754,84.22295,7.3584194,101.84028,-6.530203,96.89614,6.2166166,81.35657,-7.6259313,91.93449,-1.2694523,83.55389
269,instagram_DEAN.mp3,/workspace/data/R&B:Soul/instagram_DEAN.mp3,5,R&B and Soul,255.73986394557824,0.33270216,0.1000607,95.703125,0.11185957630815258,0.0073266741581524365,1798.3459781599543,570845.9727320899,2055.179429518736,265469.9497275725,3869.669488477733,2907329.186205726,0.07309504699984111,0.003025070145926168,-6.6425728e-06,0.0299835,22.18052393315216,53.97415397465306,2,D,minor,-149.72345,13351.123,100.53613,1093.7705,-1.408178,819.5912,24.941046,252.10432,-1.4404916,319.6048,13.006075,259.22537,-11.302266,187.54839,9.723158,170.93185,-2.089879,127.193184,2.7024815,189.90736,-5.359506,119.24031,3.6171606,146.85698,-8.21797,101.87158,-0.9483766,119.75706,-7.8691397,96.18581,0.39518887,109.87023,-7.043537,117.646416,4.161433,99.03419,-3.835837,99.35184,0.05173609,85.979935
270,"그때의 나, 그때의 우리_어반 자카파 (Urban Zakapa).mp3","/workspace/data/R&B:Soul/그때의 나, 그때의 우리_어반 자카파 (Urban Zakapa).mp3",5,R&B and Soul,198.11374149659864,0.31254345,0.08449741,112.34714673913044,0.12808871785057271,0.005508497628524378,2134.4094044259487,591410.3205157098,2228.449963005992,341276.5658396595,4467.976881344853,2943555.5342550143,0.09864368481190672,0.002110410230328968,1.017286e-06,0.038019273,22.930482522422494,44.371204103397545,3,D#,Major,-86.72069,14374.576,103.55288,1305.9681,-2.8092704,373.05283,30.910128,230.06691,-4.8544817,168.78548,10.468336,147.51215,-5.569313,79.01441,1.4446986,155.25485,-12.296959,91.77003,12.760203,203.75931,-14.034273,72.992256,1.3247683,125.02148,-10.25707,64.17255,4.165803,66.43764,-11.576377,75.176094,3.7790565,82.48799,-9.592167,86.09155,4.1973243,88.296165,-4.785152,88.40427,1.3411483,82.14635
271,썸 (Feat. 긱스 릴보이)_소유 & 정기고.mp3,/workspace/data/R&B:Soul/썸 (Feat. 긱스 릴보이)_소유 & 정기고.mp3,5,R&B and Soul,211.54068027210883,0.31414852,0.094707966,95.703125,0.1120547936329148,0.0023077379362069234,2216.503595424173,674967.7058041819,2427.624345065457,164333.9158421575,4952.7513450645165,2602535.541789575,0.09088933963752607,0.0037694506455891318,-7.8496505e-06,0.017892705,22.07304595960169,50.136412372666946,6,F#,minor,-105.81049,8571.796,94.247505,998.05005,10.213067,592.10583,26.380878,388.4589,-11.023458,233.98419,14.373434,271.1008,-17.397995,199.89293,4.5229974,181.96768,-15.240304,178.18214,10.762554,130.05486,-11.100869,135.6762,4.622386,122.61345,-13.360057,108.75157,3.0139062,99.75005,-10.706805,100.173035,2.7655563,106.02231,-11.541788,85.397156,4.3844924,89.67376,-5.980771,111.83062,6.226891,117.79916
272,"무제(無題) (Untitled, 2014)_G-DRAGON.mp3","/workspace/data/R&B:Soul/무제(無題) (Untitled, 2014)_G-DRAGON.mp3",5,R&B and Soul,222.8778231292517,0.28681707,0.08865248,151.99908088235293,0.12911559643759593,0.004255400975362892,1550.0806413011608,813440.7753297862,1599.7111241494251,446655.7858266829,2928.284567606326,3101403.157825742,0.08283893097588291,0.003804717159621956,-1.1526181e-05,0.039484188,24.621635985445064,54.81730820117098,8,G#,minor,-119.91166,13158.413,139.11008,2216.4285,-17.709087,942.6824,12.625075,269.17242,-5.4460864,265.2947,5.3356867,172.96342,-14.335538,179.4941,2.4896185,122.60912,-13.215726,111.49211,6.7605762,132.53203,-11.279123,102.171394,-2.269588,69.13511,-6.6140814,75.314125,0.14341018,73.520134,-7.4522233,88.3267,-0.33093932,81.46023,-9.938464,107.31455,-3.0579102,93.194595,-4.1380363,86.08664,-0.44067964,109.4385
273,너와 함께한 시간 속에서_헤이즈 (Heize).mp3,/workspace/data/R&B:Soul/너와 함께한 시간 속에서_헤이즈 (Heize).mp3,5,R&B and Soul,225.7251700680272,0.3261534,0.09144696,107.666015625,0.18075327948562178,0.006785013834321178,1838.3057336457973,555222.2831226251,1987.2816972138958,384014.7097029862,3906.8975954383423,2672999.5088320123,0.07482857420669616,0.0017793923981482475,4.8323458e-05,0.07436018,21.577290682625584,42.2401112080108,0,C,Major,-70.076935,9354.473,116.29719,1461.891,-11.902992,685.7289,30.075283,623.967,-9.906587,230.34964,12.15688,276.80695,-3.5938835,124.03249,3.4681087,161.38176,3.793217,121.757225,7.013493,95.97563,-5.184594,84.966156,4.666779,90.34229,-4.872147,88.70305,5.5510955,114.14598,-6.507592,79.76191,7.051772,79.08213,-5.393259,77.915565,4.055409,87.028366,0.6298835,85.6328,6.0909657,101.96146
